#id	check	kind	owner	path	line	detail
9d5a899bd855	api-parity(accessor)	accessor	Layout#font	/Layout	0	var font/0 in reference port only
b3fe48c56b98	api-parity(hand-port-extra)	hand-port-extra	TextraField#updateDisplayText	/TextraField	0	def updateDisplayText/0 in reference port only [rename candidates: alignment, backgroundDrawable, blinkTime, calculateOffsets, clearSelection, copy, createInputListener, cursorBlinking, cursorPosition, cut, defaultInputListener, disabled, getPrefHeight, getPrefWidth, initialize, maxLength, messageText, onscreenKeyboard, passwordCharacter, passwordMode, positionChanged, programmaticChangeEvents, selectAll, selection, selectionEnd, selectionStart, sizeChanged, style, text, textFieldFilter, wordUnderCursor]
08164c2afb74	api-parity(hand-port-extra)	hand-port-extra	TextraField#withinMaxLength	/TextraField	0	def withinMaxLength/1 in reference port only [rename candidates: act, alignment_=, appendText, blinkTime_=, cursorBlinking_=, cursorPosition_=, cut, delete, disabled_=, isSpaceCharacter, isSpaceCharacter, isWordCharacter, isWordCharacter, maxLength_=, messageText_=, next, onscreenKeyboard_=, parent_=, passwordCharacter_=, passwordMode_=, programmaticChangeEvents_=, setClipboard, setFocusTraversal, setOnlyFontChars, setTextFieldListener, stage_=, style_=, textFieldFilter_=, text_=]
7a6375a7ef61	api-parity(hand-port-extra)	hand-port-extra	TextraField.DigitsOnlyFilter#acceptChar	/TextraField/DigitsOnlyFilter	0	def acceptChar/2 in reference port only
2803e5ca8d8a	api-parity(hand-port-extra)	hand-port-extra	TextraField.KeyRepeatTask#active	/TextraField/KeyRepeatTask	0	var active/0 in reference port only
da77505bd965	api-parity(hand-port-extra)	hand-port-extra	TextraField.KeyRepeatTask#cancel	/TextraField/KeyRepeatTask	0	def cancel/0 in reference port only [rename candidates: run]
7244f07f1b96	api-parity(hand-port-extra)	hand-port-extra	TextraField.KeyRepeatTask#keycode	/TextraField/KeyRepeatTask	0	var keycode/0 in reference port only
41fa43ed960d	api-parity(hand-port-extra)	hand-port-extra	TextraField.KeyRepeatTask#schedule	/TextraField/KeyRepeatTask	0	def schedule/1 in reference port only
b732fb075748	api-parity(hand-port-extra)	hand-port-extra	TextraField.KeyRepeatTask#timer	/TextraField/KeyRepeatTask	0	var timer/0 in reference port only
b30b2db8682b	api-parity(hand-port-extra)	hand-port-extra	TextraField.LetterOnlyFilter#acceptChar	/TextraField/LetterOnlyFilter	0	def acceptChar/2 in reference port only
47512aa86675	api-parity(hand-port-extra)	hand-port-extra	TextraField.TextFieldClickListener#clicked	/TextraField/TextFieldClickListener	0	def clicked/1 in reference port only [rename candidates: checkFocusTraversal, goEnd, goHome, scheduleKeyRepeatTask]
d85afde12826	api-parity(hand-port-extra)	hand-port-extra	TextraField.TextFieldClickListener#keyDown	/TextraField/TextFieldClickListener	0	def keyDown/1 in reference port only [rename candidates: checkFocusTraversal, goEnd, goHome, scheduleKeyRepeatTask]
9caf243f3580	api-parity(hand-port-extra)	hand-port-extra	TextraField.TextFieldClickListener#keyTyped	/TextraField/TextFieldClickListener	0	def keyTyped/1 in reference port only [rename candidates: checkFocusTraversal, goEnd, goHome, scheduleKeyRepeatTask]
e5b3fcf06629	api-parity(hand-port-extra)	hand-port-extra	TextraField.TextFieldClickListener#keyUp	/TextraField/TextFieldClickListener	0	def keyUp/1 in reference port only [rename candidates: checkFocusTraversal, goEnd, goHome, scheduleKeyRepeatTask]
14654862d940	api-parity(hand-port-extra)	hand-port-extra	TextraField.TextFieldClickListener#tapCount	/TextraField/TextFieldClickListener	0	def tapCount/0 in reference port only
016859a76f52	api-parity(hand-port-extra)	hand-port-extra	TextraField.TextFieldClickListener#touchDown	/TextraField/TextFieldClickListener	0	def touchDown/4 in reference port only [rename candidates: touchDragged]
492958e2eb5b	api-parity(hand-port-extra)	hand-port-extra	TextraField.TextFieldClickListener#touchDragged	/TextraField/TextFieldClickListener	0	def touchDragged/3 in reference port only [rename candidates: clicked]
215a0e9d0e56	api-parity(hand-port-extra)	hand-port-extra	TextraField.TextFieldClickListener#touchUp	/TextraField/TextFieldClickListener	0	def touchUp/4 in reference port only [rename candidates: touchDragged]
0fde57c80e20	api-parity(hand-port-extra)	hand-port-extra	TextraField.WordOnlyFilter#acceptChar	/TextraField/WordOnlyFilter	0	def acceptChar/2 in reference port only
ab4e99a4e772	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#act	/TextraLabel	0	def act/1 in reference port only [rename candidates: alignment_=, defaultToken_=, ellipsis_=, font_=, getGlyph, getLineHeight, maxLines_=, parent_=, setHeight, setSuperHeight, setSuperWidth, setText, setWidth, setWrap, stage_=, useIntegerPositions]
e2dd5b10e76c	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#baseLayout	/TextraLabel	0	var baseLayout/0 in reference port only [rename candidates: align, prefSizeInvalid, storedText, style, wrap]
b8d338ddc087	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#defaultToken	/TextraLabel	0	var defaultToken/0 in reference port only [rename candidates: align, prefSizeInvalid, storedText, style, wrap]
0ab3d9b886d1	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#doLayout	/TextraLabel	0	def doLayout/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
5eb9adb39501	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#font	/TextraLabel	0	var font/0 in reference port only [rename candidates: align, prefSizeInvalid, storedText, style, wrap]
bdfdf6c82ff2	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getAdvances	/TextraLabel	0	def getAdvances/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
900c580e8726	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getAlignment	/TextraLabel	0	def getAlignment/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
1e83183c80ab	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getColor	/TextraLabel	0	def getColor/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
e2ecc7900ffa	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getDefaultToken	/TextraLabel	0	def getDefaultToken/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
ada3177ea89f	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getEllipsis	/TextraLabel	0	def getEllipsis/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
6c96cee5a4b2	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getFont	/TextraLabel	0	def getFont/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
4c1ce0991772	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getHeight	/TextraLabel	0	def getHeight/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
325b664cba1d	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getMaxLines	/TextraLabel	0	def getMaxLines/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
e4d3e5a3be83	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getOffsets	/TextraLabel	0	def getOffsets/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
c07aefe56d0f	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getOriginX	/TextraLabel	0	def getOriginX/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
547dab0fa783	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getOriginY	/TextraLabel	0	def getOriginY/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
943b5b8b022f	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getRotation	/TextraLabel	0	def getRotation/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
7c973f695c9a	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getRotations	/TextraLabel	0	def getRotations/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
f955f501b7e2	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getScaleX	/TextraLabel	0	def getScaleX/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
3e9f066a10f9	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getScaleY	/TextraLabel	0	def getScaleY/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
9da58eb589fe	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getSizing	/TextraLabel	0	def getSizing/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
4691ff54519d	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getWidth	/TextraLabel	0	def getWidth/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
f74a40b3461f	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getX	/TextraLabel	0	def getX/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
dc7c0ecdce77	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#getY	/TextraLabel	0	def getY/0 in reference port only [rename candidates: advances, alignment, defaultToken, ellipsis, font, getPrefHeight, getPrefWidth, invalidate, isWrap, layout, maxLines, offsets, regenerateLayout, rotations, sizing, skipToTheEnd, toString, validate]
410a8e017483	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#setAlignment	/TextraLabel	0	def setAlignment/1 in reference port only [rename candidates: alignment_=, defaultToken_=, ellipsis_=, font_=, getGlyph, getLineHeight, maxLines_=, parent_=, setHeight, setSuperHeight, setSuperWidth, setText, setWidth, setWrap, stage_=, useIntegerPositions]
a98016f00335	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#setColor	/TextraLabel	0	def setColor/1 in reference port only [rename candidates: alignment_=, defaultToken_=, ellipsis_=, font_=, getGlyph, getLineHeight, maxLines_=, parent_=, setHeight, setSuperHeight, setSuperWidth, setText, setWidth, setWrap, stage_=, useIntegerPositions]
caa5a0e0828d	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#setColor	/TextraLabel	0	def setColor/4 in reference port only
3846302c1d37	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#setDefaultToken	/TextraLabel	0	def setDefaultToken/1 in reference port only [rename candidates: alignment_=, defaultToken_=, ellipsis_=, font_=, getGlyph, getLineHeight, maxLines_=, parent_=, setHeight, setSuperHeight, setSuperWidth, setText, setWidth, setWrap, stage_=, useIntegerPositions]
8e8105954d1c	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#setEllipsis	/TextraLabel	0	def setEllipsis/1 in reference port only [rename candidates: alignment_=, defaultToken_=, ellipsis_=, font_=, getGlyph, getLineHeight, maxLines_=, parent_=, setHeight, setSuperHeight, setSuperWidth, setText, setWidth, setWrap, stage_=, useIntegerPositions]
40dba05e22eb	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#setFont	/TextraLabel	0	def setFont/1 in reference port only [rename candidates: alignment_=, defaultToken_=, ellipsis_=, font_=, getGlyph, getLineHeight, maxLines_=, parent_=, setHeight, setSuperHeight, setSuperWidth, setText, setWidth, setWrap, stage_=, useIntegerPositions]
1be630294011	api-parity(hand-port-extra)	hand-port-extra	TextraLabel#setMaxLines	/TextraLabel	0	def setMaxLines/1 in reference port only [rename candidates: alignment_=, defaultToken_=, ellipsis_=, font_=, getGlyph, getLineHeight, maxLines_=, parent_=, setHeight, setSuperHeight, setSuperWidth, setText, setWidth, setWrap, stage_=, useIntegerPositions]
2ede12c871be	api-parity(hand-port-extra)	hand-port-extra	TextraListBox#_style	/TextraListBox	0	var _style/0 in reference port only [rename candidates: overIndex, pressedIndex]
ea5174baa37d	api-parity(hand-port-extra)	hand-port-extra	TextraListBox#getAlignment	/TextraListBox	0	def getAlignment/0 in reference port only [rename candidates: alignment, clearItems, getCullingArea, getPrefHeight, getPrefWidth, items, keyListener, layout, overItem, pressedItem, selected, selectedIndex, selection, style, typeToSelect]
b5ffcb7e7f46	api-parity(hand-port-extra)	hand-port-extra	TextraListBox#getColor	/TextraListBox	0	def getColor/0 in reference port only [rename candidates: alignment, clearItems, getCullingArea, getPrefHeight, getPrefWidth, items, keyListener, layout, overItem, pressedItem, selected, selectedIndex, selection, style, typeToSelect]
4d8adda4ff10	api-parity(hand-port-extra)	hand-port-extra	TextraListBox#getHeight	/TextraListBox	0	def getHeight/0 in reference port only [rename candidates: alignment, clearItems, getCullingArea, getPrefHeight, getPrefWidth, items, keyListener, layout, overItem, pressedItem, selected, selectedIndex, selection, style, typeToSelect]
